alert_id,transaction_id,customer_id,reason,risk_score,created_at
2196,35840,3298,foreign_country,45,2026-02-27 09:56:34
2197,35843,1228,foreign_country,60,2026-01-22 20:31:26
2198,35861,3703,risk_score_threshold,50,2026-03-08 09:04:04
2199,35872,399,foreign_country,45,2026-02-13 10:40:45
2200,35882,1128,risk_score_threshold,50,2026-03-20 09:17:50
2201,35887,665,risk_score_threshold,50,2026-03-15 20:47:59
2202,35904,1672,foreign_country,45,2026-03-04 09:29:07
2203,35960,4779,risk_score_threshold,50,2026-05-26 17:19:05
2204,36008,2766,high_amount;night_transaction;foreign_country,75,2026-01-26 02:19:01
2205,36035,1423,risk_score_threshold,40,2026-02-02 15:45:22
2206,36049,3431,risk_score_threshold,40,2026-06-21 22:06:21
2207,36076,263,high_amount;night_transaction;foreign_country,75,2026-05-09 01:20:35
2208,36083,3476,risk_score_threshold,65,2026-01-31 18:33:38
2209,36093,977,high_amount;night_transaction;foreign_country,85,2026-04-04 05:53:25
2210,36117,1260,high_amount;night_transaction;foreign_country,85,2026-06-14 03:42:37
2211,36197,4396,risk_score_threshold,40,2026-06-05 18:19:08
2212,36199,2656,high_amount;night_transaction;foreign_country,75,2026-03-04 00:18:48
2213,36202,2046,high_amount;night_transaction;foreign_country,100,2026-02-22 00:04:55
2214,36208,2473,high_amount;night_transaction;foreign_country,75,2026-06-15 00:28:09
2215,36217,4312,foreign_country,40,2026-06-20 17:53:35
2216,36220,2244,risk_score_threshold,40,2026-05-15 14:10:40
2217,36273,1422,risk_score_threshold,40,2026-04-17 07:30:11
2218,36280,4166,risk_score_threshold,65,2026-01-29 15:49:19
2219,36285,3043,risk_score_threshold,40,2026-03-10 07:20:23
2220,36305,166,high_amount;foreign_country,75,2026-04-12 23:20:10
2221,36307,1660,risk_score_threshold,40,2026-03-27 12:15:16
2222,36309,840,high_amount;night_transaction;foreign_country,75,2026-06-03 00:05:05
2223,36314,2773,risk_score_threshold,50,2026-06-20 07:31:27
2224,36335,3624,risk_score_threshold,65,2026-05-09 11:05:28
2225,36342,1986,foreign_country,45,2026-05-16 20:07:09
2226,36348,1655,high_amount;night_transaction;foreign_country,75,2026-04-09 01:38:24
2227,36351,4880,high_amount;night_transaction;foreign_country,100,2026-05-27 05:58:11
2228,36372,1209,high_amount;foreign_country,75,2026-05-10 23:41:39
2229,36398,4555,foreign_country,55,2026-04-30 16:50:00
2230,36427,4297,foreign_country,45,2026-03-15 13:30:31
2231,36436,4041,risk_score_threshold,40,2026-03-09 10:05:46
2232,36437,1605,risk_score_threshold,50,2026-05-18 06:29:33
2233,36439,3422,foreign_country,45,2026-01-02 08:17:58
2234,36512,2894,risk_score_threshold,50,2026-02-19 14:52:51
2235,36514,4118,risk_score_threshold,50,2026-02-28 14:50:44
2236,36529,4119,risk_score_threshold,40,2026-02-07 16:31:17
2237,36549,4146,risk_score_threshold,50,2026-03-20 08:20:45
2238,36575,3647,high_amount;night_transaction;foreign_country,60,2026-03-08 02:55:45
2239,36609,932,risk_score_threshold,40,2026-04-11 23:55:52
2240,36665,726,foreign_country,45,2026-03-28 12:56:26
2241,36686,2065,risk_score_threshold,40,2026-01-08 13:32:54
2242,36698,1574,foreign_country,45,2026-05-17 16:20:10
2243,36703,1069,foreign_country,45,2026-06-10 23:16:34
2244,36717,2298,high_amount;night_transaction;foreign_country,85,2026-03-21 02:29:45
2245,36723,2412,risk_score_threshold,50,2026-03-07 16:09:21
2246,36746,3818,high_amount;night_transaction;foreign_country,100,2026-04-23 05:57:27
2247,36749,1732,foreign_country,45,2026-03-29 18:04:43
2248,36752,2226,night_transaction;foreign_country,80,2026-05-08 04:06:33
2249,36796,2830,high_amount;night_transaction;foreign_country,85,2026-04-04 04:44:29
2250,36847,2563,high_amount;night_transaction;foreign_country,100,2026-01-31 02:18:33
2251,36888,2434,high_amount;night_transaction;foreign_country,100,2026-02-16 00:27:45
2252,36913,3321,high_amount;night_transaction;foreign_country,60,2026-02-11 04:41:01
2253,36929,857,foreign_country,45,2026-02-25 08:49:54
2254,36954,3802,foreign_country,45,2026-03-13 10:08:58
2255,36963,2556,risk_score_threshold,65,2026-05-25 06:45:50
2256,36984,3809,risk_score_threshold,40,2026-02-27 18:56:58
2257,37001,3098,foreign_country,45,2026-06-11 10:55:02
2258,37018,708,risk_score_threshold,40,2026-05-23 19:20:07
2259,37026,1953,high_amount;foreign_country,90,2026-02-17 22:17:34
2260,37028,2054,high_amount;night_transaction;foreign_country,85,2026-06-16 03:39:32
2261,37037,3739,risk_score_threshold,50,2026-02-20 20:37:39
2262,37039,1856,high_amount;night_transaction;foreign_country,100,2026-05-29 02:02:55
2263,37047,2249,risk_score_threshold,40,2026-03-06 15:12:05
2264,37049,4771,night_transaction;foreign_country,40,2026-06-11 00:17:42
2265,37068,4563,high_amount;night_transaction;foreign_country,75,2026-01-21 05:29:34
2266,37123,3387,risk_score_threshold,40,2026-04-14 19:33:07
2267,37129,3916,high_amount;night_transaction;foreign_country,60,2026-05-29 04:14:56
2268,37139,3739,foreign_country,60,2026-03-24 06:00:31
2269,37195,2069,high_amount;night_transaction;foreign_country,85,2026-03-02 05:56:09
2270,37196,2972,foreign_country,45,2026-06-25 20:02:33
2271,37208,1876,risk_score_threshold,40,2026-05-04 10:34:50
2272,37217,4329,high_amount;night_transaction;foreign_country,85,2026-02-11 05:21:55
2273,37218,437,high_amount;foreign_country,90,2026-01-03 23:41:15
2274,37219,2603,risk_score_threshold,40,2026-04-25 19:56:21
2275,37229,743,risk_score_threshold,40,2026-01-03 06:08:53
2276,37233,2754,night_transaction;foreign_country,55,2026-04-11 03:38:00
2277,37245,665,risk_score_threshold,50,2026-05-10 19:20:24
2278,37254,3453,foreign_country,60,2026-06-25 06:01:50
2279,37258,4969,night_transaction;foreign_country,55,2026-04-16 00:25:03
2280,37267,92,foreign_country,45,2026-05-15 21:11:30
2281,37272,512,high_amount;night_transaction;foreign_country,75,2026-05-25 05:05:07
2282,37297,3104,foreign_country,100,2026-01-10 23:56:23
2283,37302,1301,risk_score_threshold,40,2026-02-04 12:45:47
2284,37327,4585,risk_score_threshold,50,2026-06-13 15:25:49
2285,37347,4486,risk_score_threshold,65,2026-02-17 08:17:26
2286,37356,1630,foreign_country,45,2026-02-03 10:08:51
2287,37364,4208,high_amount;night_transaction;foreign_country,60,2026-03-30 02:58:37
2288,37376,1682,high_amount;foreign_country,75,2026-05-21 23:11:29
2289,37378,2854,high_amount;night_transaction;foreign_country,70,2026-06-29 04:41:11
2290,37382,257,risk_score_threshold,40,2026-06-07 18:46:54
2291,37416,4008,high_amount;night_transaction;foreign_country,75,2026-03-31 01:00:23
2292,37443,2618,foreign_country,45,2026-06-10 11:36:35
2293,37445,3739,risk_score_threshold,65,2026-06-12 17:59:46
2294,37446,742,foreign_country,45,2026-03-08 11:30:45
2295,37480,2851,high_amount;night_transaction;foreign_country,100,2026-02-16 03:12:25
2296,37502,2042,risk_score_threshold,50,2026-02-17 09:50:30
2297,37567,3219,high_amount;night_transaction;foreign_country,100,2026-03-19 05:25:15
2298,37570,3559,risk_score_threshold,40,2026-03-04 10:13:50
2299,37572,783,foreign_country,45,2026-06-19 23:09:36
2300,37580,4144,high_amount;night_transaction;foreign_country,100,2026-01-31 02:47:30
2301,37603,397,risk_score_threshold,40,2026-01-01 20:57:56
2302,37632,1437,risk_score_threshold,65,2026-05-10 11:33:13
2303,37639,2137,risk_score_threshold,40,2026-03-18 12:03:50
2304,37653,3170,risk_score_threshold,65,2026-03-30 12:43:56
2305,37703,3493,high_amount;night_transaction;foreign_country,75,2026-04-23 02:12:19
2306,37708,4111,risk_score_threshold,40,2026-01-08 22:08:57
2307,37710,2869,risk_score_threshold,40,2026-02-21 17:07:18
2308,37786,140,high_amount;night_transaction;foreign_country,60,2026-01-10 00:43:56
2309,37790,464,foreign_country,45,2026-04-27 15:56:28
2310,37799,2643,risk_score_threshold,40,2026-03-10 23:45:21
2311,37820,3146,risk_score_threshold,50,2026-01-11 14:41:02
2312,37834,3657,risk_score_threshold,40,2026-02-22 17:29:31
2313,37840,4403,foreign_country,45,2026-04-28 12:52:57
2314,37852,254,high_amount;foreign_country,100,2026-04-12 23:10:28
2315,37873,2578,high_amount;night_transaction;foreign_country,70,2026-04-16 00:22:34
2316,37918,743,risk_score_threshold,65,2026-04-27 19:27:55
2317,37995,3442,high_amount;night_transaction;foreign_country,75,2026-01-03 03:24:23
2318,38006,1228,risk_score_threshold,40,2026-05-04 15:17:16
2319,38027,1228,risk_score_threshold,40,2026-05-11 17:23:46
2320,38038,3731,risk_score_threshold,40,2026-03-28 17:09:37
2321,38041,2437,risk_score_threshold,50,2026-01-13 22:53:07
2322,38081,4178,risk_score_threshold,40,2026-06-17 13:40:01
2323,38100,4663,risk_score_threshold,40,2026-06-18 17:42:35
2324,38121,1984,high_amount;night_transaction;foreign_country,85,2026-04-09 03:13:23
2325,38122,2404,foreign_country,45,2026-06-25 18:17:34
2326,38129,3316,high_amount;night_transaction;foreign_country,75,2026-04-18 04:33:02
2327,38134,4186,high_amount;night_transaction;foreign_country,75,2026-03-25 01:24:41
2328,38158,2643,risk_score_threshold,50,2026-03-09 10:21:45
2329,38175,4901,high_amount;night_transaction;foreign_country,85,2026-06-29 01:11:12
2330,38180,3818,risk_score_threshold,50,2026-02-22 16:16:09
2331,38260,3681,risk_score_threshold,40,2026-06-27 10:51:29
2332,38261,2425,foreign_country,60,2026-06-08 20:57:41
2333,38266,1778,high_amount;night_transaction;foreign_country,75,2026-01-31 00:29:43
2334,38280,2716,high_amount;night_transaction;foreign_country,85,2026-06-06 01:49:02
2335,38283,2127,high_amount;night_transaction;foreign_country,75,2026-06-24 00:43:20
2336,38291,1783,high_amount;night_transaction;foreign_country,60,2026-06-29 01:09:49
2337,38306,3431,foreign_country,85,2026-01-16 09:13:23
2338,38337,4575,high_amount;night_transaction;foreign_country,100,2026-05-17 05:43:13
2339,38381,4217,high_amount;night_transaction;foreign_country,100,2026-02-26 02:09:51
2340,38416,2371,foreign_country,45,2026-02-04 18:06:43
2341,38424,2556,high_amount;night_transaction;foreign_country,70,2026-04-30 04:10:09
2342,38435,4268,risk_score_threshold,65,2026-01-28 07:30:08
2343,38436,3300,high_amount;night_transaction;foreign_country,75,2026-03-15 04:33:55
2344,38440,2724,high_amount;night_transaction;foreign_country,75,2026-05-28 05:42:53
2345,38451,4482,high_amount;foreign_country,65,2026-03-23 22:25:15
2346,38510,4486,high_amount;night_transaction;foreign_country,100,2026-02-19 04:13:13
2347,38523,551,risk_score_threshold,50,2026-06-24 15:21:20
2348,38531,2806,risk_score_threshold,40,2026-03-02 10:43:56
2349,38553,2412,risk_score_threshold,50,2026-01-26 07:29:16
2350,38581,1301,risk_score_threshold,65,2026-06-29 23:42:18
2351,38584,1875,foreign_country,60,2026-05-13 12:14:19
2352,38609,321,risk_score_threshold,65,2026-05-30 18:54:07
2353,38632,1721,foreign_country,45,2026-05-13 23:20:32
2354,38647,1284,risk_score_threshold,65,2026-04-22 12:53:03
2355,38664,2008,foreign_country,45,2026-01-31 13:43:06
2356,38691,4349,high_amount;night_transaction;foreign_country,100,2026-05-28 02:35:54
2357,38695,3242,risk_score_threshold,40,2026-05-23 21:29:57
2358,38699,3337,foreign_country,45,2026-02-09 14:54:16
2359,38719,1622,foreign_country,45,2026-04-11 11:21:35
2360,38747,2445,foreign_country,45,2026-05-11 21:48:52
2361,38760,251,high_amount;foreign_country,50,2026-02-26 22:11:27
2362,38761,1298,high_amount;night_transaction;foreign_country,75,2026-04-16 02:07:30
2363,38767,2211,foreign_country,45,2026-01-30 06:13:51
2364,38824,931,risk_score_threshold,50,2026-04-29 21:56:28
2365,38832,215,foreign_country,45,2026-03-01 14:57:56
2366,38851,4928,risk_score_threshold,40,2026-03-30 12:55:33
2367,38877,672,foreign_country,45,2026-03-23 20:12:17
2368,38912,3275,risk_score_threshold,65,2026-05-08 14:54:30
2369,38947,4561,foreign_country,45,2026-06-14 13:55:24
2370,38949,1422,risk_score_threshold,65,2026-01-10 16:34:31
2371,38960,2979,foreign_country,45,2026-03-18 21:29:23
2372,38961,4449,risk_score_threshold,40,2026-02-03 06:42:16
2373,38972,4385,risk_score_threshold,40,2026-02-26 23:11:53
2374,38974,1205,high_amount;night_transaction;foreign_country,100,2026-05-02 02:11:02
2375,38980,2739,risk_score_threshold,40,2026-06-20 14:29:01
2376,38989,4152,risk_score_threshold,50,2026-03-28 12:20:18
2377,39003,4276,risk_score_threshold,40,2026-04-26 18:09:54
2378,39009,1303,risk_score_threshold,50,2026-01-10 19:52:21
2379,39053,355,foreign_country,45,2026-06-07 16:38:19
2380,39057,2013,high_amount;night_transaction;foreign_country,85,2026-02-07 04:43:52
2381,39064,2525,foreign_country,40,2026-05-11 09:18:07
2382,39087,1140,night_transaction;foreign_country,45,2026-06-26 00:04:30
2383,39115,3164,risk_score_threshold,65,2026-03-28 16:04:10
2384,39126,1872,risk_score_threshold,40,2026-05-18 11:12:48
2385,39134,3600,foreign_country,45,2026-04-10 12:54:58
2386,39154,4111,risk_score_threshold,65,2026-05-07 10:27:26
2387,39160,2890,foreign_country,45,2026-03-17 20:59:07
2388,39164,1677,high_amount;night_transaction;foreign_country,75,2026-01-26 02:40:24
2389,39181,3304,high_amount;night_transaction;foreign_country,75,2026-05-13 03:56:29
2390,39221,150,high_amount;night_transaction;foreign_country,75,2026-06-01 00:23:58
2391,39264,1827,foreign_country,45,2026-06-16 07:49:08
2392,39279,4557,risk_score_threshold,40,2026-02-27 07:14:02
2393,39296,3242,foreign_country,70,2026-06-11 10:31:37
2394,39300,1010,foreign_country,45,2026-03-27 09:21:19
2395,39318,2643,high_amount;night_transaction;foreign_country,100,2026-04-24 00:36:12
2396,39319,2037,risk_score_threshold,50,2026-04-03 09:14:36
2397,39345,1284,risk_score_threshold,50,2026-02-10 06:23:30
2398,39351,2773,risk_score_threshold,40,2026-03-31 16:43:41
2399,39368,400,risk_score_threshold,50,2026-01-01 10:54:22
2400,39370,2765,high_amount;foreign_country,90,2026-04-12 22:28:28
2401,39377,2375,high_amount;night_transaction;foreign_country,60,2026-03-26 00:33:49
2402,39394,2788,risk_score_threshold,65,2026-04-17 16:49:43
2403,39403,4887,high_amount;night_transaction;foreign_country,75,2026-05-29 04:04:39
2404,39406,4059,high_amount;night_transaction;foreign_country,75,2026-06-27 05:26:09
2405,39407,1380,high_amount;night_transaction;foreign_country,75,2026-03-22 05:58:43
2406,39455,2788,risk_score_threshold,40,2026-05-16 21:15:33
2407,39466,3164,risk_score_threshold,40,2026-01-18 12:36:10
2408,39467,2591,risk_score_threshold,65,2026-01-28 19:24:28
2409,39469,390,high_amount;foreign_country,65,2026-01-02 22:05:15
2410,39489,4628,risk_score_threshold,40,2026-03-24 21:33:16
2411,39509,3316,high_amount;night_transaction;foreign_country,85,2026-02-19 02:59:34
2412,39519,3275,risk_score_threshold,40,2026-05-27 08:10:58
2413,39575,1945,risk_score_threshold,60,2026-04-09 18:39:42
2414,39581,1833,high_amount;night_transaction;foreign_country,85,2026-05-28 04:06:24
2415,39584,2695,risk_score_threshold,65,2026-03-04 16:35:05
2416,39585,4847,foreign_country,45,2026-05-26 10:54:03
2417,39590,397,risk_score_threshold,65,2026-03-07 12:33:08
2418,39611,3739,risk_score_threshold,40,2026-05-09 21:32:48
2419,39644,385,risk_score_threshold,40,2026-05-31 16:51:37
2420,39716,509,foreign_country,45,2026-01-17 23:08:44
2421,39721,2614,high_amount;foreign_country,65,2026-04-08 23:53:19
2422,39749,1629,risk_score_threshold,40,2026-03-19 19:03:17
2423,39766,4628,risk_score_threshold,65,2026-01-30 09:02:28
2424,39768,2204,risk_score_threshold,40,2026-04-27 22:41:36
2425,39775,321,risk_score_threshold,50,2026-01-19 12:51:55
2426,39778,4395,foreign_country,45,2026-03-08 20:05:35
2427,39782,1660,risk_score_threshold,40,2026-04-25 22:47:35
2428,39789,3228,foreign_country,45,2026-06-29 15:09:49
2429,39790,2397,foreign_country,45,2026-03-20 23:28:26
2430,39800,336,high_amount;night_transaction;foreign_country,85,2026-04-05 04:44:10
2431,39807,4998,high_amount;night_transaction;foreign_country,100,2026-05-12 01:14:13
2432,39814,3818,risk_score_threshold,75,2026-03-27 12:19:54
2433,39816,3241,high_amount;foreign_country,65,2026-05-18 22:44:45
2434,39832,978,foreign_country,45,2026-06-27 14:43:28
2435,39841,2855,high_amount;night_transaction;foreign_country,85,2026-04-15 01:24:35
2436,39862,786,high_amount;night_transaction;foreign_country,75,2026-03-01 01:07:59
2437,39993,931,risk_score_threshold,65,2026-04-19 18:25:09
2438,39994,351,high_amount;night_transaction;foreign_country,85,2026-03-21 00:51:56
2439,39996,1605,risk_score_threshold,40,2026-05-01 08:48:10
2440,40012,3431,foreign_country,70,2026-02-10 21:14:11
2441,40055,1147,foreign_country,45,2026-06-02 15:41:14
2442,40073,403,high_amount;foreign_country,75,2026-04-04 23:06:28
2443,40078,2916,foreign_country,45,2026-06-01 13:28:05
2444,40097,3318,risk_score_threshold,65,2026-01-01 12:05:44
2445,40101,4121,high_amount;foreign_country,50,2026-03-07 23:37:20
2446,40113,2031,risk_score_threshold,50,2026-06-01 08:29:54
2447,40123,3126,risk_score_threshold,40,2026-01-28 14:10:26
2448,40128,3330,foreign_country,45,2026-02-03 09:40:48
2449,40165,624,risk_score_threshold,40,2026-01-24 21:55:39
2450,40167,3660,foreign_country,45,2026-06-01 21:44:44
2451,40184,3011,risk_score_threshold,50,2026-01-10 18:42:05
2452,40190,20,foreign_country,45,2026-04-27 19:52:04
2453,40233,2984,high_amount;night_transaction;foreign_country,70,2026-01-25 05:48:12
2454,40266,2159,foreign_country,45,2026-06-12 16:14:44
2455,40268,4253,risk_score_threshold,40,2026-01-30 08:17:07
2456,40269,2806,risk_score_threshold,40,2026-06-22 10:19:20
2457,40281,3663,foreign_country,45,2026-02-07 10:48:24
2458,40303,4219,risk_score_threshold,50,2026-06-18 11:45:02
2459,40312,3738,high_amount;night_transaction;foreign_country,85,2026-03-30 04:29:23
2460,40313,758,risk_score_threshold,40,2026-05-25 08:37:00
2461,40343,1876,risk_score_threshold,50,2026-04-17 16:15:28
2462,40346,3809,risk_score_threshold,50,2026-02-28 18:51:35
2463,40351,4253,risk_score_threshold,40,2026-05-13 14:35:13
2464,40359,4050,foreign_country,45,2026-04-19 16:40:35
2465,40367,583,foreign_country,45,2026-03-05 11:42:07
2466,40370,3788,high_amount;night_transaction;foreign_country,75,2026-03-14 03:42:07
2467,40400,2249,risk_score_threshold,65,2026-04-21 19:39:58
2468,40465,3984,high_amount;foreign_country,50,2026-06-08 23:55:59
2469,40477,3655,night_transaction;foreign_country,55,2026-01-12 05:52:37
2470,40491,2204,risk_score_threshold,40,2026-06-08 15:16:15
2471,40497,1991,high_amount;night_transaction;foreign_country,75,2026-03-06 03:34:39
2472,40515,1109,foreign_country,45,2026-04-13 21:45:42
2473,40518,4575,foreign_country,45,2026-05-25 10:06:38
2474,40561,4396,risk_score_threshold,40,2026-01-02 16:26:14
2475,40564,736,risk_score_threshold,40,2026-06-06 14:21:27
2476,40578,3905,foreign_country,70,2026-01-02 11:55:51
2477,40595,2021,foreign_country,45,2026-01-16 11:00:07
2478,40597,4892,high_amount;foreign_country,65,2026-02-25 22:43:49
