card_id,customer_id,card_type,card_status,daily_limit
95094,1756,credit,active,500
95095,1257,debit,active,5000
95096,4547,credit,active,1500
95097,4255,credit,active,500
95098,3744,credit,active,5000
95099,637,debit,active,500
95100,4854,credit,active,500
95101,2243,debit,active,500
95102,4535,debit,active,3000
95103,615,credit,active,500
95104,305,credit,active,1500
95105,2494,debit,active,1000
95106,1576,credit,active,500
95107,69,credit,active,1000
95108,2608,credit,active,5000
95109,3156,debit,active,1500
95110,3534,debit,active,500
95111,1273,credit,active,500
95112,1563,debit,active,1000
95113,4824,credit,active,3000
95114,898,debit,active,1500
95115,4220,debit,active,500
95116,4907,credit,active,1000
95117,3370,debit,active,3000
95118,3383,credit,active,500
95119,16,debit,active,1000
95120,1797,debit,active,3000
95121,4749,credit,active,1500
95122,3197,credit,active,1000
95123,1814,debit,active,1500
95124,815,credit,active,1500
95125,3221,debit,active,5000
95126,186,credit,active,5000
95127,457,credit,flagged,5000
95128,4681,debit,active,5000
95129,3009,debit,active,1500
95130,1326,debit,active,1000
95131,3255,debit,active,3000
95132,4030,debit,active,5000
95133,4018,debit,active,500
95134,413,credit,active,1500
95135,3773,debit,active,1500
95136,747,credit,active,1500
95137,1372,credit,active,1500
95138,1152,debit,active,1000
95139,1051,credit,active,5000
95140,3929,debit,active,500
95141,1328,debit,active,5000
95142,624,credit,flagged,3000
95143,2576,debit,active,1000
95144,2153,debit,active,1500
95145,4020,debit,flagged,1000
95146,875,credit,active,3000
95147,1124,credit,active,1000
95148,496,debit,active,500
95149,1800,debit,active,500
95150,1728,debit,active,1500
95151,2519,debit,active,1000
95152,3810,credit,active,500
95153,3042,credit,active,5000
95154,1132,debit,active,3000
95155,193,debit,active,1500
95156,4616,credit,active,3000
95157,4782,credit,active,1500
95158,3301,credit,active,1500
95159,638,debit,active,500
95160,3669,credit,active,5000
95161,3116,credit,active,3000
95162,3301,debit,active,3000
95163,4146,debit,flagged,3000
95164,928,debit,active,1500
95165,4089,credit,active,1500
95166,1508,debit,active,500
95167,1180,credit,active,500
95168,2310,debit,active,1500
95169,4669,debit,active,1000
95170,1723,debit,active,1000
95171,1739,debit,active,500
95172,3534,credit,active,5000
95173,3864,credit,active,3000
95174,4770,credit,active,500
95175,918,credit,active,500
95176,965,credit,active,3000
95177,1052,debit,active,1000
95178,4053,debit,active,1500
95179,4226,credit,active,3000
95180,2470,debit,active,1000
95181,2477,credit,active,5000
95182,2340,credit,active,1000
95183,3654,debit,active,3000
95184,4518,credit,active,500
95185,4253,debit,active,3000
95186,537,debit,active,3000
95187,4331,credit,active,1500
95188,403,debit,active,3000
95189,2134,credit,active,1500
95190,1893,credit,active,1000
95191,3327,credit,active,500
95192,2348,credit,active,3000
95193,3757,debit,active,5000
95194,623,credit,active,1000
95195,4013,credit,active,1500
95196,3649,credit,active,3000
95197,3590,credit,active,1000
95198,3792,debit,active,1000
95199,839,debit,active,3000
95200,2680,credit,active,1000
95201,2746,credit,active,1500
95202,2815,credit,active,500
95203,3771,debit,active,3000
95204,453,credit,active,1500
95205,2764,debit,active,500
95206,584,credit,active,1500
95207,855,debit,active,1500
95208,4815,debit,active,1000
95209,4708,credit,active,1000
95210,2117,debit,active,1500
95211,1332,credit,active,500
95212,4081,credit,active,5000
95213,2910,credit,active,3000
95214,2524,debit,active,1500
95215,1770,credit,active,5000
95216,1108,debit,active,1000
95217,421,credit,active,3000
95218,2397,credit,active,1000
95219,3081,credit,active,500
95220,876,credit,active,3000
95221,386,credit,active,1000
95222,3598,debit,active,500
95223,4699,debit,blocked,500
95224,4694,credit,active,5000
95225,1599,debit,active,500
95226,3461,credit,active,5000
95227,3181,debit,active,1500
95228,4432,credit,active,1500
95229,1038,debit,active,5000
95230,2166,debit,active,500
95231,273,debit,active,5000
95232,3075,credit,active,500
95233,2437,debit,flagged,3000
95234,1178,debit,flagged,500
95235,2971,debit,active,3000
95236,2581,debit,active,3000
95237,4836,debit,active,3000
95238,225,credit,active,1500
95239,1920,debit,flagged,1000
95240,2216,debit,active,3000
95241,383,credit,active,500
95242,3731,credit,active,1000
95243,4599,credit,active,5000
95244,2724,debit,active,3000
95245,2401,debit,active,3000
95246,271,debit,active,3000
95247,3860,credit,flagged,5000
95248,4227,debit,active,500
95249,1693,debit,active,1000
95250,4756,debit,flagged,5000
95251,1823,credit,active,1000
95252,1212,debit,active,1500
95253,363,credit,active,5000
95254,246,credit,active,1000
95255,2163,credit,active,5000
95256,3270,credit,active,1500
95257,899,debit,active,3000
95258,3002,credit,active,1000
95259,3827,debit,active,5000
95260,4677,credit,active,500
95261,2440,credit,active,3000
95262,286,credit,active,3000
95263,597,debit,active,5000
95264,3501,credit,active,500
95265,4809,debit,active,1500
95266,1626,credit,active,500
95267,1368,credit,active,500
95268,2705,debit,active,3000
95269,1380,debit,flagged,1000
95270,2247,credit,active,1500
95271,3255,debit,active,1500
95272,708,debit,active,500
95273,3315,credit,active,1000
95274,1442,debit,active,3000
95275,4958,debit,active,500
95276,4026,credit,active,1500
95277,4938,debit,active,1000
95278,4766,debit,active,1500
95279,1144,debit,active,5000
95280,1164,credit,active,1500
95281,580,credit,active,3000
95282,3198,debit,active,1500
95283,3970,debit,active,1500
95284,2983,debit,active,500
95285,4094,debit,active,1500
95286,391,debit,active,1000
95287,3866,debit,active,500
95288,2881,debit,active,3000
95289,4280,credit,active,5000
95290,194,debit,active,1500
95291,3417,credit,active,500
95292,406,debit,active,3000
95293,2987,debit,active,3000
95294,130,credit,active,500
95295,1273,debit,active,1000
95296,3708,debit,active,500
95297,1769,credit,active,1000
95298,4087,debit,active,1000
95299,3340,credit,active,1500
95300,2131,debit,active,3000
95301,1032,debit,active,1000
95302,3238,debit,active,1500
95303,244,credit,active,5000
95304,701,credit,active,500
95305,3412,debit,active,500
95306,4830,debit,active,5000
95307,512,credit,active,1000
95308,1894,credit,active,3000
95309,1201,credit,active,1500
95310,1041,debit,active,5000
95311,2122,debit,active,1000
95312,1097,credit,active,1000
95313,835,credit,blocked,1000
95314,1197,credit,active,500
95315,3215,debit,active,1000
95316,4643,credit,active,500
95317,700,credit,active,500
95318,3458,debit,active,1000
95319,2427,credit,active,1000
95320,1633,credit,active,500
95321,2794,credit,active,1000
95322,4711,credit,active,1500
95323,3924,debit,flagged,500
95324,4195,debit,active,1000
95325,32,credit,active,5000
95326,973,debit,active,3000
95327,2701,credit,active,3000
95328,1781,credit,active,5000
95329,2788,debit,flagged,3000
95330,3445,credit,active,5000
95331,4756,debit,flagged,5000
95332,3106,credit,active,3000
95333,504,debit,active,3000
95334,2251,credit,active,5000
95335,2847,debit,active,1000
95336,3689,debit,active,1000
95337,2064,debit,active,500
95338,3426,debit,active,500
95339,4076,credit,active,1500
95340,2240,debit,active,500
95341,1524,credit,active,500
95342,4837,credit,active,5000
95343,759,debit,active,1500
95344,3636,debit,active,1500
95345,827,debit,active,5000
95346,2993,debit,active,1500
95347,121,debit,active,3000
95348,829,debit,active,1000
95349,2643,debit,flagged,1500
95350,3494,debit,flagged,1500
95351,1845,debit,active,500
95352,4960,debit,active,3000
95353,1887,debit,active,1500
95354,3656,debit,active,1500
95355,1730,debit,active,5000
95356,1363,credit,active,3000
95357,3361,debit,active,1000
95358,268,credit,active,1000
95359,4667,credit,active,5000
95360,341,debit,active,1500
95361,2840,credit,active,5000
95362,3422,debit,active,5000
95363,699,credit,active,1500
95364,2404,debit,active,1500
95365,2640,debit,active,1500
95366,818,debit,active,5000
95367,3553,debit,active,3000
95368,3818,credit,active,500
95369,3532,debit,active,500
95370,2611,credit,active,3000
95371,163,credit,active,1000
95372,3134,credit,active,3000
95373,2128,credit,active,5000
95374,3071,debit,active,1000
95375,885,credit,active,5000
95376,2479,debit,active,3000
95377,3696,debit,flagged,3000
95378,3657,debit,active,1500
95379,730,credit,active,1000
95380,534,debit,active,3000
95381,4522,credit,active,5000
95382,3155,credit,active,1500
95383,117,debit,active,1000
95384,2979,credit,active,500
95385,3712,credit,active,500
95386,2134,credit,active,3000
95387,920,credit,active,5000
95388,2228,debit,active,3000
95389,1030,credit,active,1500
95390,2832,credit,active,5000
95391,471,credit,active,1000
95392,2915,debit,active,3000
95393,1611,credit,active,500
95394,1787,credit,active,1000
95395,4155,debit,active,1000
95396,1218,credit,active,1000
95397,2529,debit,active,5000
95398,2989,debit,active,3000
95399,3819,credit,active,1500
95400,4193,credit,active,5000
95401,1213,debit,active,1500
95402,1857,credit,active,1000
95403,3449,credit,active,3000
95404,795,debit,active,500
95405,3582,credit,active,1500
95406,4891,credit,active,1000
95407,4961,credit,active,500
95408,3482,credit,active,1000
95409,4972,credit,active,1000
95410,501,credit,active,5000
95411,2733,credit,active,1500
95412,995,credit,active,5000
95413,2452,debit,active,5000
95414,973,credit,active,500
95415,2919,credit,active,500
95416,4750,credit,active,3000
95417,1205,credit,active,5000
95418,2956,credit,active,1500
95419,186,credit,active,3000
95420,3812,debit,active,1500
95421,3784,credit,active,1000
95422,410,credit,active,3000
95423,4673,credit,active,500
95424,4775,debit,active,1500
95425,807,credit,active,1000
95426,1872,credit,flagged,3000
95427,841,credit,active,1500
95428,970,debit,active,5000
95429,1253,debit,active,5000
95430,1176,credit,active,1000
95431,233,debit,active,1500
95432,367,debit,active,500
95433,2490,credit,active,3000
95434,1446,debit,active,1500
95435,2638,debit,active,5000
95436,1539,debit,active,3000
95437,2826,credit,active,1500
95438,2567,credit,active,1500
95439,2323,debit,active,1000
95440,1603,debit,active,1000
95441,4572,credit,active,3000
95442,2807,debit,active,500
95443,1698,credit,active,500
95444,4581,debit,active,1000
95445,338,debit,active,500
95446,3323,credit,active,1500
95447,4765,debit,active,5000
95448,1992,credit,active,500
95449,3976,credit,active,1000
95450,1671,credit,active,1000
95451,348,credit,active,1000
95452,819,debit,active,3000
95453,139,credit,active,5000
95454,1352,debit,active,3000
95455,3780,debit,active,500
95456,4457,debit,active,1000
95457,4438,debit,active,5000
95458,3930,debit,active,1000
95459,2916,credit,active,1500
95460,1965,credit,active,1500
95461,523,debit,active,1000
95462,2857,credit,active,3000
95463,1515,credit,active,5000
95464,3213,debit,active,500
95465,1285,debit,active,1500
95466,1179,debit,active,3000
95467,2827,debit,active,500
95468,4975,debit,active,500
95469,1567,credit,active,1000
95470,4270,credit,active,5000
95471,2786,debit,active,500
95472,202,credit,active,3000
95473,1856,debit,active,5000
95474,1510,credit,active,1500
95475,1773,credit,active,500
95476,1459,credit,active,3000
95477,4270,debit,active,5000
95478,2968,credit,active,1000
95479,223,debit,active,500
95480,2984,credit,active,1500
95481,4511,credit,active,1000
95482,33,credit,active,1500
95483,859,credit,active,1000
95484,1104,debit,active,3000
95485,3738,credit,active,500
95486,1098,credit,active,5000
95487,4339,debit,active,500
95488,1711,debit,active,1500
95489,867,debit,active,3000
95490,1076,debit,active,1000
95491,4895,credit,active,1500
95492,3671,credit,blocked,500
95493,1276,credit,active,500
95494,457,credit,active,3000
95495,1734,debit,active,1000
95496,1298,credit,active,3000
95497,3518,credit,active,5000
95498,1428,debit,active,3000
95499,2341,credit,active,1000
95500,1754,credit,active,1500
95501,4602,debit,active,1500
95502,3260,credit,active,500
95503,4752,debit,active,1500
95504,4901,debit,active,5000
95505,2490,credit,active,1500
95506,4084,credit,active,3000
95507,3503,debit,active,5000
95508,1437,credit,flagged,1500
95509,4162,credit,active,1500
95510,4078,credit,active,1500
95511,2649,credit,active,500
95512,2635,debit,active,1500
95513,429,credit,active,5000
95514,3388,credit,active,500
95515,815,credit,active,500
95516,2565,debit,active,1500
95517,3382,credit,active,1000
95518,3480,credit,active,5000
95519,4093,credit,active,5000
95520,386,credit,active,3000
95521,56,credit,active,1000
95522,4134,credit,active,1500
95523,838,credit,active,3000
95524,2706,debit,active,1000
95525,227,debit,active,1000
95526,901,debit,active,1000
95527,4597,debit,active,1500
95528,2175,credit,flagged,1000
95529,4036,credit,active,500
95530,2406,credit,active,3000
95531,751,credit,active,1000
95532,4894,credit,active,5000
95533,4902,debit,active,5000
95534,2566,debit,active,1000
95535,2716,credit,active,5000
95536,546,credit,active,1000
95537,2853,credit,active,5000
95538,3879,credit,active,500
95539,4681,debit,active,500
95540,4068,credit,active,3000
95541,2044,debit,active,1500
95542,4975,credit,active,3000
95543,209,debit,active,500
95544,2577,debit,active,1500
95545,4958,credit,active,500
95546,3706,credit,active,1500
95547,4021,credit,active,1000
95548,2145,credit,active,1500
95549,1377,debit,active,1500
95550,1335,debit,active,1500
95551,736,debit,active,3000
95552,2626,credit,active,3000
95553,4483,credit,active,1500
95554,286,credit,active,1500
95555,990,debit,active,3000
95556,3029,credit,active,500
95557,3628,credit,active,500
95558,3293,debit,active,3000
95559,4809,credit,active,1500
95560,824,debit,active,1500
95561,4560,debit,active,5000
95562,2566,credit,active,1500
95563,4409,debit,active,500
95564,3353,debit,active,3000
95565,4908,debit,active,3000
95566,4615,credit,active,3000
95567,171,debit,active,500
95568,160,debit,active,1000
95569,2901,debit,active,500
95570,2121,credit,blocked,3000
95571,4781,debit,active,3000
95572,1684,credit,active,1000
95573,4608,credit,active,3000
95574,1642,debit,active,5000
95575,4194,credit,active,500
95576,1989,credit,active,5000
95577,4080,debit,active,5000
95578,726,debit,active,1000
95579,1915,credit,active,1000
95580,1708,debit,active,1000
95581,1364,credit,active,3000
95582,103,credit,active,500
95583,1185,credit,active,5000
95584,3410,debit,active,5000
95585,3976,debit,active,500
95586,1573,debit,active,500
95587,4158,debit,active,500
95588,2501,credit,active,1000
95589,2606,debit,active,5000
95590,4603,debit,active,1500
95591,4802,credit,active,500
95592,2384,debit,active,1500
95593,4844,debit,active,1000
95594,4188,credit,active,1500
95595,799,credit,active,500
95596,4417,debit,active,500
95597,1955,credit,active,1500
95598,1718,credit,active,500
95599,2797,credit,active,1500
95600,745,credit,active,1000
95601,2847,debit,active,5000
95602,1338,debit,active,1500
95603,1278,credit,active,5000
95604,3015,credit,active,500
95605,758,credit,flagged,500
95606,439,credit,active,5000
95607,1122,debit,active,1500
95608,81,credit,active,3000
95609,3545,credit,active,1500
95610,1746,credit,active,5000
95611,1048,debit,active,1000
95612,2726,debit,active,500
95613,860,debit,active,5000
95614,3089,credit,active,1000
95615,4616,debit,active,5000
95616,2338,credit,active,5000
95617,2278,credit,active,1500
95618,3820,debit,active,500
95619,2367,credit,active,1500
95620,1029,debit,active,1500
95621,3375,debit,active,5000
95622,16,credit,active,1500
95623,827,credit,active,1500
95624,3446,credit,active,5000
95625,559,credit,active,1000
95626,2598,debit,active,5000
95627,4185,credit,active,1500
95628,141,debit,active,1500
95629,1952,debit,active,5000
95630,2407,debit,active,5000
95631,803,debit,active,5000
95632,4090,credit,active,1000
95633,1759,credit,active,1000
95634,3616,debit,blocked,1500
95635,1242,debit,active,1000
95636,2600,debit,active,5000
95637,1725,credit,active,1000
95638,2360,credit,active,1000
95639,3730,debit,active,1500
95640,564,credit,active,3000
95641,404,debit,active,1000
95642,1321,debit,active,5000
95643,4564,credit,active,1000
95644,1853,credit,active,500
95645,4350,credit,active,1000
95646,3769,credit,active,5000
95647,1469,credit,flagged,1000
95648,718,credit,active,1500
95649,820,debit,active,1500
95650,4157,debit,active,500
95651,4929,credit,active,500
95652,4071,debit,active,500
95653,3373,credit,active,5000
95654,2615,credit,active,1500
95655,1602,debit,active,3000
95656,810,credit,active,500
95657,2216,debit,active,5000
95658,1768,debit,active,1500
95659,1606,debit,active,5000
95660,664,credit,active,3000
95661,1579,debit,active,1000
95662,32,credit,active,1000
95663,2505,credit,active,1000
95664,4693,debit,active,500
95665,1109,debit,active,1000
95666,2997,credit,active,5000
95667,4818,credit,active,500
95668,409,debit,active,500
95669,4661,debit,active,1000
95670,2302,credit,active,1500
95671,1446,debit,active,5000
95672,4776,debit,active,5000
95673,1725,debit,active,5000
95674,3798,credit,active,1500
95675,875,credit,active,500
95676,874,debit,active,1500
95677,2432,debit,active,3000
95678,3585,credit,active,1000
95679,1821,debit,active,1500
95680,3862,credit,active,500
95681,159,debit,active,3000
95682,4403,credit,active,1500
95683,1960,credit,blocked,1000
95684,4495,credit,active,3000
95685,747,credit,active,1500
95686,4120,debit,active,1000
95687,389,debit,active,5000
95688,638,debit,active,1000
95689,3888,debit,active,500
95690,765,debit,active,5000
95691,257,debit,flagged,500
95692,432,debit,active,1000
95693,3610,debit,active,3000
95694,3723,credit,active,1000
95695,2871,debit,active,1000
95696,4717,debit,active,3000
95697,2758,credit,active,1000
95698,630,credit,active,1500
95699,3036,credit,active,500
95700,1691,credit,active,1500
95701,2312,debit,active,1000
95702,3613,debit,flagged,1500
95703,3580,credit,active,3000
95704,1030,debit,active,3000
95705,3194,debit,active,3000
95706,4818,debit,active,1500
95707,2748,debit,active,1500
95708,1399,debit,active,3000
95709,2136,debit,active,5000
95710,3686,debit,active,1000
95711,3951,debit,active,3000
95712,328,debit,active,5000
95713,3980,debit,active,3000
95714,381,debit,active,1500
95715,1922,credit,active,500
95716,786,credit,active,1000
95717,2090,debit,active,500
95718,2140,debit,active,3000
95719,499,credit,active,500
95720,4352,debit,active,1500
95721,2886,debit,active,1500
95722,2154,credit,active,5000
95723,3678,credit,active,1500
95724,2396,debit,active,500
95725,2485,debit,active,1000
95726,3912,credit,active,1500
95727,4794,credit,active,5000
95728,2686,debit,active,3000
95729,4281,credit,active,3000
95730,1486,credit,active,5000
95731,877,credit,active,5000
95732,3311,credit,active,5000
95733,2143,credit,active,5000
95734,1823,debit,active,3000
95735,3952,debit,active,5000
95736,4862,debit,active,1000
95737,1773,credit,active,500
95738,70,debit,active,5000
95739,3016,credit,active,500
95740,4584,credit,active,500
95741,3001,debit,active,500
95742,4610,debit,active,1000
95743,165,debit,active,3000
95744,2242,debit,active,3000
95745,1292,credit,active,500
95746,1732,credit,active,5000
95747,117,credit,active,1000
95748,1260,credit,active,500
95749,3737,debit,active,500
95750,2036,credit,active,3000
95751,831,credit,active,3000
95752,4842,debit,active,3000
95753,1918,credit,active,500
95754,3410,debit,active,5000
95755,1388,credit,active,500
95756,691,debit,active,3000
95757,4992,credit,active,500
95758,14,credit,active,5000
95759,1765,debit,active,3000
95760,3124,debit,active,3000
95761,769,debit,active,1500
95762,1997,credit,active,3000
95763,511,debit,active,1000
95764,1151,debit,active,1000
95765,3243,debit,active,5000
95766,343,credit,active,500
95767,999,debit,active,5000
95768,559,credit,active,1500
95769,4818,debit,active,3000
95770,3795,credit,active,3000
95771,531,debit,active,500
95772,2307,credit,active,3000
95773,1880,debit,active,1000
95774,2973,debit,active,1500
95775,1107,credit,active,3000
95776,996,credit,active,500
95777,516,credit,active,1000
95778,2677,credit,active,5000
95779,3199,credit,active,1000
95780,2257,debit,active,500
95781,4246,debit,active,1500
95782,4300,debit,active,3000
95783,2829,credit,active,1000
95784,2412,debit,flagged,1000
95785,3432,debit,active,1500
95786,1470,debit,active,3000
95787,2625,credit,active,3000
95788,1024,debit,active,1000
95789,137,credit,active,1000
95790,1068,debit,active,5000
95791,3403,credit,active,3000
95792,2295,credit,active,1000
95793,1458,credit,active,3000
95794,1600,debit,active,1500
95795,3543,debit,active,5000
95796,3168,credit,active,3000
95797,3580,debit,active,500
95798,1284,credit,flagged,1500
95799,4997,debit,active,500
95800,2106,credit,active,3000
95801,2440,credit,active,1500
95802,4114,credit,active,3000
95803,2820,credit,active,500
95804,2009,credit,active,1000
95805,2087,debit,active,5000
95806,1736,debit,active,3000
95807,1762,debit,active,1000
95808,3838,credit,active,1500
95809,2106,credit,active,1500
95810,4867,credit,flagged,1500
95811,2808,credit,active,1000
95812,247,debit,active,500
95813,2460,debit,active,1500
95814,4616,credit,active,1000
95815,4540,debit,flagged,1000
95816,1118,debit,active,1500
95817,2005,debit,active,3000
95818,4217,debit,flagged,5000
95819,4905,credit,active,3000
95820,3020,credit,active,1000
95821,44,debit,active,5000
95822,4483,debit,active,1000
95823,3824,credit,active,5000
95824,639,credit,active,3000
95825,66,debit,active,500
95826,944,debit,active,5000
95827,885,credit,active,1000
95828,567,credit,active,1500
95829,1315,debit,active,5000
95830,3791,credit,active,5000
95831,526,credit,active,5000
95832,3675,credit,active,3000
95833,4961,debit,active,1500
95834,528,debit,active,5000
95835,4561,debit,active,5000
95836,2170,credit,active,500
95837,1140,credit,active,1000
95838,116,credit,active,5000
95839,2369,debit,active,3000
95840,1546,debit,active,5000
95841,1419,credit,active,1000
95842,3225,credit,active,1000
95843,823,debit,active,500
95844,504,credit,active,5000
95845,4121,credit,blocked,1500
95846,892,credit,active,1000
95847,3538,credit,active,1000
95848,252,credit,active,1500
95849,3125,debit,active,1000
95850,4147,debit,active,5000
95851,519,credit,active,1000
95852,4426,credit,active,500
95853,2915,credit,active,1500
95854,2017,credit,active,1500
95855,1095,credit,active,1000
95856,2501,credit,active,3000
95857,4620,debit,active,1500
95858,2785,credit,active,500
95859,2291,debit,active,500
95860,924,credit,active,5000
95861,3273,debit,active,3000
95862,3650,credit,active,1500
95863,1711,debit,active,3000
95864,4477,credit,active,1000
95865,3532,debit,active,1000
95866,1941,credit,active,500
95867,267,debit,active,1500
95868,1601,credit,active,1000
95869,3025,credit,active,3000
95870,3994,debit,active,1500
95871,1296,credit,active,3000
95872,262,debit,active,500
95873,959,debit,active,500
95874,4019,debit,active,1500
95875,4565,debit,active,1500
95876,4614,debit,active,500
95877,2784,credit,active,1500
95878,1805,credit,active,3000
95879,573,credit,active,1000
95880,2652,debit,active,5000
95881,4789,debit,active,1500
95882,2283,debit,active,1000
95883,3965,debit,active,1500
95884,1632,debit,active,3000
95885,676,debit,active,5000
95886,1157,credit,active,3000
95887,4575,credit,active,3000
95888,3944,credit,active,1000
95889,3253,credit,active,500
95890,4833,credit,active,1500
95891,296,credit,active,5000
95892,851,debit,blocked,5000
95893,2571,credit,active,5000
95894,2256,credit,active,1500
95895,4685,debit,active,500
95896,714,credit,active,5000
95897,2603,credit,flagged,1000
95898,3169,debit,active,500
95899,3221,debit,active,3000
95900,2047,debit,active,1500
95901,1003,credit,active,1000
95902,4872,debit,active,1500
95903,3269,debit,active,500
95904,3607,debit,active,5000
95905,3587,debit,active,1500
95906,4188,credit,active,1500
95907,2523,debit,active,3000
95908,2395,credit,active,3000
95909,4004,credit,active,500
95910,2405,credit,active,1500
95911,822,debit,active,1000
95912,1644,debit,active,1000
95913,1985,credit,active,1500
95914,3742,credit,active,5000
95915,3111,credit,active,3000
95916,479,debit,active,1500
95917,191,credit,active,3000
95918,3504,credit,active,3000
95919,4716,credit,active,1500
95920,1213,credit,active,500
95921,3448,credit,active,1000
95922,1114,credit,active,1500
95923,4067,credit,active,1500
95924,526,debit,active,500
95925,2130,debit,active,5000
95926,2323,debit,active,3000
95927,411,debit,active,500
95928,4524,debit,active,5000
95929,4000,debit,active,1000
95930,4352,debit,active,5000
95931,1189,credit,active,500
95932,4145,debit,active,500
95933,4377,credit,active,1000
95934,790,credit,active,500
95935,4299,debit,active,1500
95936,3741,credit,active,500
95937,4190,debit,flagged,3000
95938,3601,credit,active,1000
95939,3371,debit,active,500
95940,2735,debit,active,5000
95941,1842,debit,active,3000
95942,3576,credit,active,500
95943,3994,credit,active,1000
95944,684,credit,active,5000
95945,2016,debit,active,1000
95946,4006,credit,active,1500
95947,2808,debit,flagged,3000
95948,3031,debit,active,5000
95949,1045,credit,active,3000
95950,2766,debit,active,5000
95951,899,credit,active,500
95952,2702,credit,active,1000
95953,3387,debit,active,1000
95954,2354,debit,active,1500
95955,193,debit,active,3000
95956,102,credit,active,5000
95957,3407,credit,active,1500
95958,2423,credit,active,1500
95959,2073,debit,active,3000
95960,1784,debit,active,1000
95961,2703,credit,active,3000
95962,3860,credit,active,1500
95963,476,debit,active,1500
95964,544,debit,active,3000
95965,3060,debit,active,3000
95966,2648,credit,active,3000
95967,1796,credit,active,1500
95968,3927,credit,active,1500
95969,711,debit,active,1000
95970,4249,debit,active,500
95971,209,credit,active,3000
95972,1109,credit,active,3000
95973,3004,credit,active,500
95974,3449,credit,active,1000
95975,4972,debit,active,3000
95976,3610,credit,active,1500
95977,778,debit,active,5000
95978,2064,debit,active,500
95979,918,debit,flagged,500
95980,101,debit,active,1500
95981,289,debit,active,5000
95982,1501,credit,active,500
95983,3979,debit,active,1000
95984,435,debit,active,500
95985,3582,credit,active,3000
95986,2947,debit,active,5000
95987,2186,credit,active,5000
95988,4083,credit,active,5000
95989,2495,credit,active,3000
95990,2913,credit,active,3000
95991,699,debit,active,5000
95992,710,credit,active,5000
95993,2407,credit,active,5000
95994,444,credit,active,1000
95995,1846,credit,active,5000
95996,1673,debit,active,5000
95997,3259,credit,active,3000
95998,4441,credit,active,500
95999,1876,debit,flagged,1500
96000,496,debit,blocked,1500
