transaction_id,customer_id,card_id,merchant_id,amount,currency,country,transaction_time,channel,device_id,is_foreign_country,is_night_transaction,risk_score,status,fraud_label
28660,4457,95456,22,91.71,EUR,Poland,2026-02-12 11:08:26,online,DEV_4457_2,0,0,10,APPROVED,0
28663,1795,92517,356,145.76,EUR,Romania,2026-01-29 19:30:41,pos,DEV_1795_2,0,0,0,APPROVED,0
28664,4590,92721,34,123.3,EUR,Belgium,2026-02-09 08:29:52,pos,DEV_4590_1,0,0,0,APPROVED,0
28665,1303,91929,378,27.36,EUR,United Kingdom,2026-05-27 20:56:50,online,DEV_1303_1,0,0,50,REVIEW,0
28669,4731,92523,161,118.8,EUR,Poland,2026-06-09 23:03:10,online,DEV_4731_3,0,0,0,APPROVED,0
28671,3315,95273,231,73.25,EUR,Romania,2026-05-27 16:29:42,pos,DEV_3315_2,0,0,0,APPROVED,0
28673,3140,92024,226,99.1,EUR,Romania,2026-04-22 21:10:13,pos,DEV_3140_1,0,0,0,APPROVED,0
28675,2484,93411,468,74.8,EUR,United Kingdom,2026-01-26 08:40:11,pos,DEV_2484_1,0,0,0,APPROVED,0
28676,2527,92594,174,211.36,EUR,Netherlands,2026-05-26 20:11:01,online,DEV_2527_1,0,0,25,APPROVED,0
28677,876,93345,229,30.7,EUR,United Kingdom,2026-05-30 22:35:42,online,DEV_876_1,0,0,10,APPROVED,0
28678,532,91539,259,273.82,EUR,Spain,2026-05-15 16:00:47,atm,DEV_532_1,0,0,0,APPROVED,0
28681,621,90767,311,85.12,EUR,Belgium,2026-01-25 09:07:14,online,DEV_621_3,0,0,0,APPROVED,0
28682,2551,92363,92,272.41,EUR,Romania,2026-01-18 21:58:07,pos,DEV_2551_2,0,0,0,APPROVED,0
28683,2899,92501,452,42.34,EUR,Italy,2026-01-21 22:14:03,online,DEV_2899_1,1,0,30,APPROVED,0
28684,1735,92242,182,173.94,EUR,United Kingdom,2026-05-08 09:13:54,online,DEV_1735_1,0,0,0,APPROVED,0
28685,4526,91693,100,159.19,EUR,Italy,2026-04-16 16:26:17,pos,DEV_4526_2,0,0,10,APPROVED,0
28686,1698,94141,426,504.94,EUR,Poland,2026-01-30 20:57:38,atm,DEV_1698_3,0,0,0,APPROVED,0
28687,4862,93120,106,1117.24,EUR,Spain,2026-03-09 14:39:24,pos,DEV_4862_3,0,0,10,APPROVED,0
28688,3874,93664,246,89.25,EUR,Italy,2026-01-30 08:40:11,pos,DEV_3874_2,0,0,0,APPROVED,0
28690,1583,95022,458,910.47,EUR,Poland,2026-04-22 09:19:01,pos,DEV_1583_1,1,0,30,APPROVED,0
28691,3409,94861,132,141.14,EUR,Poland,2026-02-12 07:42:05,pos,DEV_3409_3,0,0,25,APPROVED,0
28692,4335,92170,94,129.2,EUR,France,2026-01-31 22:35:32,pos,DEV_4335_3,0,0,0,APPROVED,0
28693,1389,94974,203,41.13,EUR,Poland,2026-02-05 13:58:54,pos,DEV_1389_3,0,0,0,APPROVED,0
28694,2698,93335,397,76.53,EUR,Spain,2026-02-05 06:05:50,pos,DEV_2698_3,0,0,0,APPROVED,0
28695,3753,90251,429,100.72,EUR,Italy,2026-06-23 13:35:33,pos,DEV_3753_1,0,0,25,APPROVED,0
28696,4614,95876,111,120.08,EUR,Austria,2026-05-17 15:33:52,pos,DEV_4614_1,0,0,0,APPROVED,0
28698,2724,95244,310,100.04,EUR,Romania,2026-01-17 06:54:13,pos,DEV_2724_3,0,0,0,APPROVED,0
28699,4146,93946,221,58.73,EUR,Belgium,2026-04-22 11:12:20,pos,DEV_4146_1,0,0,10,APPROVED,0
28701,3730,95639,270,155.27,EUR,Spain,2026-05-29 08:57:43,pos,DEV_3730_3,0,0,10,APPROVED,0
28702,255,90870,277,118.81,EUR,Romania,2026-03-01 13:37:40,pos,DEV_255_1,0,0,0,APPROVED,0
28703,3878,90645,447,75.58,EUR,Belgium,2026-06-13 12:49:24,online,DEV_3878_3,0,0,25,APPROVED,0
28704,2109,93714,218,53.95,EUR,Austria,2026-05-08 15:05:33,pos,DEV_2109_1,0,0,0,APPROVED,0
28705,2199,90077,17,55.06,EUR,France,2026-03-07 22:50:29,online,DEV_2199_3,0,0,10,APPROVED,0
28706,3108,93504,137,39.25,EUR,Austria,2026-05-02 21:16:09,online,DEV_3108_3,0,0,25,APPROVED,0
28707,2439,94576,72,163.57,EUR,Poland,2026-03-30 07:24:52,pos,DEV_2439_3,0,0,0,APPROVED,0
28708,720,91038,498,38.18,EUR,France,2026-03-24 17:44:31,online,DEV_720_2,0,0,25,APPROVED,0
28710,1202,91295,357,170.95,EUR,Austria,2026-05-02 06:14:47,online,DEV_1202_3,0,0,10,APPROVED,0
28711,3839,94448,252,92.5,EUR,United Kingdom,2026-04-11 22:48:09,online,DEV_3839_3,0,0,0,APPROVED,0
28712,552,90637,364,173.25,EUR,Poland,2026-05-18 10:53:51,online,DEV_552_3,0,0,25,APPROVED,0
28713,2541,90058,234,331.59,EUR,Belgium,2026-01-31 23:02:07,online,DEV_NEW_419111,1,0,100,BLOCKED,1
28714,2177,91558,87,75.51,EUR,Netherlands,2026-01-09 21:38:15,pos,DEV_2177_2,1,0,20,APPROVED,0
28715,511,93712,143,234.82,EUR,Poland,2026-04-29 22:46:24,online,DEV_NEW_657047,1,0,65,REVIEW,1
28716,1444,90708,479,121.35,EUR,Poland,2026-02-02 11:28:17,pos,DEV_1444_2,0,0,0,APPROVED,0
28717,1504,90154,413,598.5,EUR,France,2026-02-04 08:06:03,online,DEV_1504_2,0,0,0,APPROVED,0
28718,4547,95096,429,41.67,EUR,Poland,2026-02-16 23:47:07,pos,DEV_4547_3,0,0,25,APPROVED,0
28719,621,90767,198,51.74,EUR,Belgium,2026-01-12 22:51:24,pos,DEV_621_2,0,0,0,APPROVED,0
28720,857,90329,437,37.54,EUR,Netherlands,2026-04-05 16:02:56,atm,DEV_857_1,0,0,0,APPROVED,0
28722,670,93047,168,89.97,EUR,United Kingdom,2026-06-24 23:25:01,online,DEV_670_2,0,0,10,APPROVED,0
28726,2424,90985,417,227.39,EUR,Austria,2026-06-07 17:18:37,pos,DEV_2424_1,0,0,0,APPROVED,0
28727,1606,95659,379,46.1,EUR,Italy,2026-01-28 19:55:36,online,DEV_1606_3,0,0,25,APPROVED,0
28728,435,95984,149,569.83,EUR,Netherlands,2026-02-09 15:32:52,pos,DEV_435_2,0,0,10,APPROVED,0
28729,1761,91062,35,164.87,EUR,Austria,2026-04-04 13:08:33,online,DEV_1761_3,0,0,20,APPROVED,0
28731,4815,95208,158,52.43,EUR,Poland,2026-02-28 20:39:35,online,DEV_4815_1,0,0,10,APPROVED,0
28732,2737,94306,142,258.66,EUR,Germany,2026-02-07 10:30:24,pos,DEV_2737_2,0,0,25,APPROVED,0
28733,2462,90338,22,32.28,EUR,Netherlands,2026-06-05 13:41:03,online,DEV_2462_2,0,0,10,APPROVED,0
28734,3621,94099,201,43.98,EUR,Romania,2026-01-05 07:24:52,online,DEV_3621_3,0,0,25,APPROVED,0
28736,2303,91148,197,200.78,EUR,Spain,2026-01-23 17:15:11,online,DEV_2303_3,0,0,25,APPROVED,0
28737,499,95719,461,45.01,EUR,France,2026-06-15 08:08:25,online,DEV_499_2,0,0,10,APPROVED,0
28738,3703,90691,328,151.53,EUR,Austria,2026-02-09 13:38:02,online,DEV_3703_1,1,0,60,REVIEW,0
28739,3017,90736,73,870.76,EUR,Germany,2026-06-14 19:36:02,online,DEV_3017_3,0,0,20,APPROVED,0
28740,4926,92454,82,28.87,EUR,Germany,2026-03-08 23:34:34,online,DEV_4926_3,0,0,50,REVIEW,0
28741,1823,92538,200,61.39,EUR,Belgium,2026-04-21 21:02:51,pos,DEV_1823_1,0,0,10,APPROVED,0
28743,1147,90416,303,17.5,EUR,Italy,2026-02-14 13:15:18,pos,DEV_1147_3,0,0,0,APPROVED,0
28745,4303,94988,52,201.25,EUR,United Kingdom,2026-02-01 06:57:33,online,DEV_4303_3,0,0,25,APPROVED,0
28747,4350,93195,285,111.41,EUR,Spain,2026-05-27 19:39:54,online,DEV_4350_3,1,0,30,APPROVED,0
28748,4285,94919,72,18.26,EUR,Italy,2026-04-16 17:53:42,online,DEV_4285_2,0,0,0,APPROVED,0
28750,2879,91486,352,55.89,EUR,Romania,2026-03-02 07:51:42,online,DEV_2879_3,0,0,25,APPROVED,0
28751,4626,92845,206,102.5,EUR,Italy,2026-03-19 22:24:37,pos,DEV_4626_1,0,0,0,APPROVED,0
28752,4942,91023,358,86.58,EUR,Netherlands,2026-04-29 18:31:26,online,DEV_4942_3,0,0,0,APPROVED,0
28753,1528,90420,193,34.15,EUR,Austria,2026-03-26 18:00:18,pos,DEV_1528_3,0,0,0,APPROVED,0
28754,4366,91914,478,214.61,EUR,Netherlands,2026-06-27 12:00:19,online,DEV_4366_2,0,0,25,APPROVED,0
28755,4068,93638,255,37.62,EUR,Belgium,2026-03-28 15:36:08,online,DEV_4068_3,0,0,0,APPROVED,0
28757,908,92357,484,80.94,EUR,Poland,2026-06-24 13:30:12,pos,DEV_908_3,0,0,10,APPROVED,0
28758,2626,95552,196,89.95,EUR,Austria,2026-04-17 20:57:42,pos,DEV_2626_3,0,0,0,APPROVED,0
28759,3955,92954,204,52.82,EUR,Germany,2026-04-14 07:21:06,pos,DEV_3955_2,0,0,0,APPROVED,0
28761,4245,92843,229,176.51,EUR,Italy,2026-02-28 14:00:11,online,DEV_4245_1,0,0,10,APPROVED,0
28764,4960,95352,242,92.43,EUR,Poland,2026-01-14 23:02:59,pos,DEV_4960_1,0,0,25,APPROVED,0
28765,738,92197,296,140.62,EUR,Netherlands,2026-03-10 13:43:35,online,DEV_738_2,0,0,10,APPROVED,0
28766,2668,94814,49,108.63,EUR,Netherlands,2026-04-11 06:37:29,online,DEV_2668_3,0,0,10,APPROVED,0
28768,4524,93186,309,45.43,EUR,Belgium,2026-02-03 06:47:32,online,DEV_4524_1,0,0,10,APPROVED,0
28769,4938,95277,480,32.24,EUR,Italy,2026-03-21 16:19:15,online,DEV_4938_3,0,0,10,APPROVED,0
28770,117,95383,310,50.3,EUR,Poland,2026-04-16 17:03:18,pos,DEV_117_2,0,0,0,APPROVED,0
28771,380,93045,387,30.21,EUR,Poland,2026-03-15 15:16:28,pos,DEV_380_2,0,0,0,APPROVED,0
28772,121,95347,85,1332.03,EUR,Spain,2026-05-31 23:57:07,pos,DEV_121_2,1,0,30,APPROVED,0
28773,4089,94083,144,40.38,EUR,Belgium,2026-03-07 10:40:51,online,DEV_4089_1,0,0,0,APPROVED,0
28774,4483,95553,115,527.03,EUR,United Kingdom,2026-04-10 22:22:29,pos,DEV_4483_2,0,0,0,APPROVED,0
28776,490,93023,317,105.11,EUR,Germany,2026-06-20 06:16:27,online,DEV_490_3,0,0,0,APPROVED,0
28777,2951,94681,48,21.42,EUR,Netherlands,2026-02-19 18:31:21,online,DEV_2951_2,0,0,10,APPROVED,0
28778,1718,91727,156,50.73,EUR,Germany,2026-01-24 08:41:56,online,DEV_1718_3,0,0,50,REVIEW,0
28779,1613,94738,224,121.07,EUR,Germany,2026-01-02 06:57:23,online,DEV_1613_1,0,0,10,APPROVED,0
28781,991,91282,171,118.47,EUR,Romania,2026-05-25 18:52:14,online,DEV_991_3,0,0,0,APPROVED,0
28782,3270,91311,231,140.22,EUR,Italy,2026-01-08 23:36:39,atm,DEV_3270_3,0,0,0,APPROVED,0
28783,824,95560,125,53.94,EUR,Spain,2026-02-26 22:01:26,online,DEV_824_2,0,0,25,APPROVED,0
28786,4587,94293,415,401.56,EUR,France,2026-05-21 16:37:46,pos,DEV_4587_1,0,0,0,APPROVED,0
28788,169,93816,413,21.45,EUR,Germany,2026-01-31 19:51:44,pos,DEV_169_1,0,0,0,APPROVED,0
28789,4015,91267,353,23.49,EUR,Netherlands,2026-06-14 20:54:13,pos,DEV_4015_1,0,0,25,APPROVED,0
28790,2072,93655,178,175.08,EUR,Spain,2026-03-21 08:30:02,online,DEV_2072_2,0,0,10,APPROVED,0
28791,1641,94565,4,424.62,EUR,United Kingdom,2026-02-26 17:19:30,pos,DEV_1641_3,1,0,45,REVIEW,0
28793,3298,92074,181,88.06,EUR,Italy,2026-04-10 15:48:58,online,DEV_3298_3,0,0,0,APPROVED,0
28795,4140,95049,469,155.48,EUR,Germany,2026-06-11 20:44:21,online,DEV_4140_1,0,0,0,APPROVED,0
28796,689,93440,394,57.08,EUR,Germany,2026-02-20 06:21:30,pos,DEV_689_2,0,0,10,APPROVED,0
28799,1670,92427,384,158.68,EUR,Poland,2026-03-16 11:30:37,pos,DEV_1670_3,0,0,25,APPROVED,0
28800,4794,95727,288,15.86,EUR,United Kingdom,2026-03-18 21:53:45,atm,DEV_4794_1,1,0,30,APPROVED,0
28801,4643,95316,269,97.12,EUR,Austria,2026-05-30 20:02:14,pos,DEV_4643_1,0,0,0,APPROVED,0
28802,590,92940,107,100.58,EUR,Germany,2026-01-01 21:38:34,pos,DEV_590_1,0,0,0,APPROVED,0
28803,4726,90627,131,28.49,EUR,Italy,2026-01-10 08:37:49,online,DEV_4726_2,0,0,65,REVIEW,0
28804,3089,95614,468,162.56,EUR,Germany,2026-05-22 09:59:48,online,DEV_3089_1,0,0,0,APPROVED,0
28805,961,93955,205,77.68,EUR,Romania,2026-04-25 09:27:49,atm,DEV_961_2,0,0,0,APPROVED,0
28806,3876,94600,143,9.9,EUR,Poland,2026-01-14 06:19:22,online,DEV_3876_1,0,0,0,APPROVED,0
28807,2354,95954,298,138.96,EUR,Austria,2026-04-27 15:09:17,atm,DEV_2354_2,0,0,10,APPROVED,0
28808,3282,90196,408,54.8,EUR,Spain,2026-01-10 23:02:32,pos,DEV_3282_3,0,0,0,APPROVED,0
28809,2033,90203,47,25.73,EUR,France,2026-04-03 08:11:30,pos,DEV_2033_2,0,0,25,APPROVED,0
28810,3582,95985,336,130.84,EUR,Italy,2026-02-10 16:06:05,pos,DEV_3582_3,0,0,25,APPROVED,0
28811,4058,91096,80,76.94,EUR,United Kingdom,2026-05-21 20:14:27,pos,DEV_4058_1,0,0,0,APPROVED,0
28812,4211,90613,486,79.64,EUR,Romania,2026-05-13 14:01:20,online,DEV_4211_1,0,0,50,REVIEW,0
28813,1770,91868,142,195.73,EUR,Austria,2026-04-02 21:53:36,online,DEV_1770_3,0,0,25,APPROVED,0
28814,104,92086,4,297.42,EUR,Germany,2026-03-20 17:57:34,online,DEV_104_3,0,0,35,APPROVED,0
28817,681,94440,435,324.01,EUR,Belgium,2026-01-20 20:35:26,pos,DEV_681_3,0,0,10,APPROVED,0
28818,4408,92713,339,62.11,EUR,France,2026-02-06 18:32:31,pos,DEV_4408_1,0,0,10,APPROVED,0
28820,722,93441,283,10.63,EUR,France,2026-04-06 08:50:39,online,DEV_722_1,0,0,0,APPROVED,0
28821,3818,95368,158,220.55,EUR,Germany,2026-01-03 20:28:48,online,DEV_3818_3,0,0,20,APPROVED,0
28822,3830,90524,269,206.94,EUR,Romania,2026-01-30 10:47:18,pos,DEV_3830_1,0,0,10,APPROVED,0
28823,3600,91852,405,83.75,EUR,Netherlands,2026-06-25 10:05:08,online,DEV_3600_2,0,0,0,APPROVED,0
28824,3169,95898,31,512.65,EUR,Netherlands,2026-02-28 06:44:48,pos,DEV_3169_3,0,0,10,APPROVED,0
28825,3771,90141,441,69.81,EUR,Netherlands,2026-02-19 09:50:16,online,DEV_3771_2,0,0,0,APPROVED,0
28826,4285,90243,369,127.3,EUR,Romania,2026-05-31 08:06:49,online,DEV_4285_2,1,0,45,REVIEW,0
28827,799,95595,419,579.18,EUR,Poland,2026-02-24 18:34:27,pos,DEV_799_1,0,0,0,APPROVED,0
28828,1944,90526,271,56.48,EUR,Poland,2026-06-24 13:20:02,online,DEV_1944_2,0,0,0,APPROVED,0
28830,1475,91342,74,94.45,EUR,France,2026-03-12 06:20:43,online,DEV_1475_3,0,0,0,APPROVED,0
28831,2267,93636,233,48.71,EUR,Netherlands,2026-03-27 08:31:47,pos,DEV_2267_1,0,0,0,APPROVED,0
28834,4603,95590,62,192.85,EUR,Germany,2026-04-18 17:39:45,online,DEV_4603_2,0,0,0,APPROVED,0
28835,139,95453,481,43.61,EUR,Romania,2026-04-06 13:38:17,online,DEV_139_3,0,0,25,APPROVED,0
28837,3605,90606,243,51.15,EUR,France,2026-01-30 06:27:56,pos,DEV_3605_1,0,0,10,APPROVED,0
28839,1393,92602,43,623.47,EUR,Poland,2026-06-13 23:37:47,pos,DEV_1393_1,1,0,45,REVIEW,0
28840,2977,91238,231,245.68,EUR,Italy,2026-06-21 16:42:11,online,DEV_2977_3,0,0,0,APPROVED,0
28841,745,95600,84,1868.65,EUR,Germany,2026-02-11 04:47:49,online,DEV_NEW_294007,1,1,85,BLOCKED,1
28842,2597,90404,106,58.66,EUR,Germany,2026-04-24 19:12:02,online,DEV_2597_3,1,0,20,APPROVED,0
28843,676,95885,428,38.33,EUR,Italy,2026-05-10 22:59:20,online,DEV_676_1,0,0,0,APPROVED,0
28844,1023,91770,90,61.46,EUR,France,2026-01-26 22:06:39,online,DEV_1023_3,0,0,0,APPROVED,0
28845,2427,95319,16,7.0,EUR,France,2026-02-10 14:17:40,online,DEV_2427_3,0,0,0,APPROVED,0
28847,4245,92843,221,147.75,EUR,Germany,2026-04-21 18:37:55,atm,DEV_4245_3,1,0,30,APPROVED,0
28848,2238,91650,435,131.06,EUR,Belgium,2026-06-05 11:38:13,online,DEV_2238_3,0,0,10,APPROVED,0
28849,3459,92217,132,30.33,EUR,United Kingdom,2026-02-19 10:36:56,pos,DEV_3459_2,0,0,25,APPROVED,0
28850,12,91871,424,43.78,EUR,Spain,2026-02-20 22:41:28,online,DEV_12_3,1,0,30,APPROVED,0
28851,2344,90597,235,105.78,EUR,Belgium,2026-01-25 07:00:37,atm,DEV_2344_1,0,0,0,APPROVED,0
28852,1830,91749,440,238.22,EUR,Germany,2026-03-29 13:59:10,pos,DEV_1830_3,1,0,20,APPROVED,0
28853,680,90304,43,57.7,EUR,Belgium,2026-06-28 19:22:31,pos,DEV_680_2,0,0,25,APPROVED,0
28854,604,90144,50,115.14,EUR,United Kingdom,2026-04-03 23:19:34,online,DEV_604_2,0,0,0,APPROVED,0
28855,1852,90286,72,78.71,EUR,Austria,2026-01-17 22:59:38,online,DEV_1852_3,1,0,20,APPROVED,0
28856,3946,90010,218,228.37,EUR,Spain,2026-06-09 22:38:28,pos,DEV_3946_2,1,0,20,APPROVED,0
28857,4582,92537,295,71.27,EUR,Germany,2026-04-27 16:27:18,pos,DEV_4582_2,0,0,0,APPROVED,0
28858,1351,93888,281,218.03,EUR,United Kingdom,2026-06-21 12:24:39,pos,DEV_1351_3,0,0,50,REVIEW,0
28859,1690,91865,26,45.77,EUR,France,2026-05-15 17:25:38,atm,DEV_1690_1,1,0,20,APPROVED,0
28860,3257,90388,378,348.61,EUR,Romania,2026-06-19 06:32:24,pos,DEV_3257_3,0,0,10,APPROVED,0
28862,4005,92547,372,49.0,EUR,Netherlands,2026-01-14 10:43:27,pos,DEV_4005_2,0,0,10,APPROVED,0
28863,4335,92170,274,132.55,EUR,France,2026-03-25 07:03:30,pos,DEV_4335_1,0,0,0,APPROVED,0
28865,970,95428,266,42.04,EUR,Poland,2026-03-10 16:49:05,online,DEV_970_1,0,0,10,APPROVED,0
28866,964,91198,464,77.41,EUR,Romania,2026-05-12 23:19:44,pos,DEV_964_1,0,0,0,APPROVED,0
28867,2631,93377,16,61.78,EUR,Netherlands,2026-01-17 19:24:52,online,DEV_2631_1,0,0,0,APPROVED,0
28868,2632,94648,460,434.27,EUR,Spain,2026-03-03 06:39:01,online,DEV_2632_3,0,0,0,APPROVED,0
28869,1999,92513,128,29.89,EUR,United Kingdom,2026-06-18 09:53:28,pos,DEV_1999_3,0,0,10,APPROVED,0
28870,1104,95484,254,129.51,EUR,Poland,2026-05-20 10:40:10,online,DEV_1104_2,0,0,0,APPROVED,0
28871,1528,90420,306,26.19,EUR,Austria,2026-04-12 08:25:59,pos,DEV_1528_3,0,0,0,APPROVED,0
28872,1355,92528,356,47.37,EUR,Austria,2026-06-03 06:50:59,online,DEV_1355_2,0,0,0,APPROVED,0
28873,2902,90878,294,27.54,EUR,Austria,2026-04-05 14:06:26,pos,DEV_2902_1,0,0,10,APPROVED,0
28875,2997,95666,345,106.09,EUR,Spain,2026-05-11 12:14:32,pos,DEV_2997_2,0,0,0,APPROVED,0
28876,230,92591,412,187.63,EUR,Belgium,2026-03-24 13:46:04,pos,DEV_230_1,0,0,0,APPROVED,0
28877,397,93668,416,41.77,EUR,Spain,2026-01-06 21:58:26,pos,DEV_397_3,0,0,40,REVIEW,0
28879,555,92565,418,632.03,EUR,Romania,2026-02-18 11:35:04,online,DEV_555_2,0,0,0,APPROVED,0
28880,1084,90082,101,296.9,EUR,Germany,2026-02-11 14:02:20,pos,DEV_1084_2,0,0,0,APPROVED,0
28881,758,95605,36,200.03,EUR,United Kingdom,2026-06-19 09:31:23,online,DEV_758_2,0,0,50,REVIEW,0
28882,4339,95487,133,24.53,EUR,Poland,2026-02-02 20:08:19,pos,DEV_4339_3,0,0,25,APPROVED,0
28885,3315,95273,203,160.57,EUR,Romania,2026-06-07 21:24:31,pos,DEV_3315_2,0,0,0,APPROVED,0
28888,2368,91011,98,426.75,EUR,Germany,2026-04-20 09:53:13,pos,DEV_2368_2,0,0,0,APPROVED,0
28889,3739,94308,295,7.04,EUR,Spain,2026-05-15 07:37:41,pos,DEV_3739_1,0,0,40,REVIEW,0
28890,2845,94449,263,29.44,EUR,Spain,2026-03-02 18:39:56,pos,DEV_2845_2,0,0,25,APPROVED,0
28891,1892,90972,18,27.06,EUR,Netherlands,2026-05-21 18:44:40,pos,DEV_1892_2,0,0,25,APPROVED,0
28892,1368,90429,143,60.15,EUR,Poland,2026-04-05 09:26:23,pos,DEV_1368_1,0,0,0,APPROVED,0
28893,2643,95349,424,27.57,EUR,Germany,2026-02-10 12:42:01,pos,DEV_2643_2,0,0,50,REVIEW,0
28894,164,91540,15,127.62,EUR,Romania,2026-03-04 22:26:50,online,DEV_164_2,0,0,0,APPROVED,0
28895,3936,92737,181,25.88,EUR,Netherlands,2026-05-12 06:38:50,pos,DEV_3936_3,0,0,0,APPROVED,0
28896,411,95927,38,617.85,EUR,Austria,2026-03-05 16:48:25,online,DEV_411_1,0,0,0,APPROVED,0
28897,2613,93173,75,24.66,EUR,United Kingdom,2026-04-02 10:07:08,online,DEV_2613_2,0,0,25,APPROVED,0
28899,4409,95563,171,151.19,EUR,United Kingdom,2026-05-15 07:54:02,pos,DEV_4409_1,1,0,20,APPROVED,0
28900,297,91072,59,1657.1,EUR,Poland,2026-06-18 09:06:52,online,DEV_297_2,0,0,20,APPROVED,0
28901,268,90050,458,43.41,EUR,Poland,2026-03-23 18:35:43,online,DEV_268_3,0,0,0,APPROVED,0
28902,4657,92818,109,19.57,EUR,Austria,2026-03-01 09:03:15,pos,DEV_4657_3,0,0,0,APPROVED,0
28904,1992,93015,25,2829.04,EUR,Netherlands,2026-03-15 23:00:46,online,DEV_NEW_359705,1,0,75,BLOCKED,1
28906,23,91495,217,62.39,EUR,Romania,2026-01-23 11:47:18,pos,DEV_23_2,0,0,0,APPROVED,0
28907,4595,90854,215,106.4,EUR,Spain,2026-03-31 21:45:24,online,DEV_4595_2,0,0,0,APPROVED,0
28908,452,92742,253,1083.22,EUR,Belgium,2026-04-08 21:21:04,pos,DEV_452_1,0,0,10,APPROVED,0
28909,1976,94273,388,154.21,EUR,Belgium,2026-06-12 23:55:37,online,DEV_1976_2,0,0,0,APPROVED,0
28910,978,94323,68,39.12,EUR,Belgium,2026-01-06 21:39:36,pos,DEV_978_3,0,0,0,APPROVED,0
28912,504,95844,386,232.81,EUR,Belgium,2026-04-21 06:15:27,online,DEV_504_3,0,0,10,APPROVED,0
28913,2358,92057,219,101.39,EUR,Germany,2026-05-25 08:18:46,pos,DEV_2358_3,1,0,45,REVIEW,0
28914,1076,91861,114,28.7,EUR,Germany,2026-04-10 21:03:50,online,DEV_1076_1,0,0,10,APPROVED,0
28916,1068,95790,354,140.42,EUR,Romania,2026-06-06 17:48:09,online,DEV_1068_3,0,0,25,APPROVED,0
28919,2189,90978,233,439.52,EUR,Belgium,2026-04-21 23:12:43,atm,DEV_2189_2,0,0,0,APPROVED,0
28920,4165,91372,57,122.39,EUR,Germany,2026-02-27 13:20:24,pos,DEV_4165_1,1,0,20,APPROVED,0
28921,1278,95603,21,43.85,EUR,Belgium,2026-01-10 12:37:40,pos,DEV_1278_2,0,0,0,APPROVED,0
28922,3701,94827,122,74.03,EUR,Germany,2026-02-11 22:22:24,atm,DEV_3701_2,0,0,10,APPROVED,0
28923,2767,90850,47,53.55,EUR,Belgium,2026-05-24 20:47:17,pos,DEV_2767_3,0,0,25,APPROVED,0
28924,2975,91559,344,186.83,EUR,Italy,2026-05-29 22:39:28,online,DEV_2975_3,0,0,25,APPROVED,0
28927,2200,94592,74,78.86,EUR,Italy,2026-01-24 13:00:23,pos,DEV_2200_2,0,0,0,APPROVED,0
28928,4236,92328,67,1015.25,EUR,Poland,2026-04-14 00:32:44,pos,DEV_NEW_756402,1,1,60,REVIEW,1
28929,3081,95219,109,224.64,EUR,United Kingdom,2026-01-26 21:50:20,online,DEV_3081_3,0,0,0,APPROVED,0
28930,3475,90579,310,1225.66,EUR,Germany,2026-02-01 04:03:09,online,DEV_NEW_358510,1,1,75,BLOCKED,1
28936,3556,94114,11,17.96,EUR,Italy,2026-01-12 09:48:30,online,DEV_3556_2,1,0,20,APPROVED,0
28937,2385,93542,437,255.96,EUR,Spain,2026-03-21 10:12:12,online,DEV_2385_1,0,0,0,APPROVED,0
28938,4762,94868,13,56.42,EUR,France,2026-03-15 07:35:45,online,DEV_4762_3,0,0,0,APPROVED,0
28941,753,94033,465,388.47,EUR,Austria,2026-04-01 15:19:24,online,DEV_753_3,1,0,20,APPROVED,0
28942,1490,90596,422,387.71,EUR,Italy,2026-05-02 12:29:22,online,DEV_1490_3,1,0,30,APPROVED,0
28944,3506,93759,212,126.23,EUR,Netherlands,2026-04-28 10:26:30,online,DEV_3506_1,0,0,10,APPROVED,0
28945,898,95114,303,92.67,EUR,Italy,2026-06-27 13:05:20,online,DEV_898_2,0,0,0,APPROVED,0
28946,1139,94095,44,113.0,EUR,Netherlands,2026-03-30 11:10:35,online,DEV_1139_1,0,0,25,APPROVED,0
28947,475,94410,409,93.94,EUR,Poland,2026-06-28 23:01:17,pos,DEV_475_3,0,0,0,APPROVED,0
28949,2368,94660,55,412.59,EUR,Germany,2026-02-07 12:12:04,online,DEV_2368_1,0,0,0,APPROVED,0
28950,745,94708,177,388.55,EUR,Italy,2026-05-29 21:10:46,pos,DEV_745_3,0,0,50,REVIEW,0
28953,1919,92314,52,107.95,EUR,Netherlands,2026-06-10 20:49:14,pos,DEV_1919_3,0,0,25,APPROVED,0
28955,2230,94054,18,366.18,EUR,Austria,2026-01-29 23:49:31,pos,DEV_2230_3,1,0,45,REVIEW,0
28958,3410,92122,145,205.6,EUR,Romania,2026-02-02 17:01:39,online,DEV_3410_3,1,0,20,APPROVED,0
28959,3060,95965,307,29.73,EUR,Poland,2026-01-13 10:21:20,pos,DEV_3060_2,0,0,0,APPROVED,0
28960,3686,94872,42,143.62,EUR,Belgium,2026-01-15 21:21:52,online,DEV_3686_3,0,0,20,APPROVED,0
28961,2739,91611,343,57.33,EUR,France,2026-03-26 19:25:56,pos,DEV_2739_2,0,0,25,APPROVED,0
28963,4348,94197,222,390.24,EUR,Belgium,2026-05-28 00:08:21,online,DEV_NEW_411276,1,1,70,BLOCKED,1
28967,452,92742,475,1172.1,EUR,Belgium,2026-03-07 15:18:24,online,DEV_452_2,0,0,20,APPROVED,0
